,gene,hl_rep1,hl_rep2,hl_rep3,hl_avg
4480,YHR045W,,10.334085452774799,9.068449161172685,9.701267306973742
3422,YLR399C,17.569546463887896,4.5310701044331125,7.027531996040778,9.709382854787263
236,YLR357W,13.436871883185114,8.439517354067144,7.284396955345725,9.720262064199327
4320,YNL256W,14.989766079113483,5.140874084857907,9.035843286690636,9.722161150220675
959,YKL170W,,4.0714323138880575,15.379774619647034,9.725603466767545
1872,YML017W,,,9.729860652788616,9.729860652788616
5392,YMR172W,,11.617989765000466,7.862065146875212,9.740027455937838
4744,YLR320W,12.01616144227241,,7.502818845974971,9.75949014412369
4435,YIL090W,5.079055218572741,12.093381902569138,12.115131369593032,9.76252283024497
2888,YPR051W,,4.975969004020391,14.556700469551835,9.766334736786114
1364,YNL110C,14.21755196850761,5.006140126779617,10.126665285338309,9.783452460208512
590,YPR103W,,10.02999311783537,9.564629497126273,9.797311307480822
5569,YOR037W,,,9.808456099379548,9.808456099379548
1557,YNL268W,9.802240882747409,5.857668865128469,13.771003091410519,9.810304279762132
102,YPR176C,,6.272599810106691,13.428534223796937,9.850567016951814
4192,YCR094W,14.15271064168852,6.492382477335275,8.921031799167189,9.855374972730328
3097,YNL315C,9.526150362112894,9.63993535041635,10.42716471475522,9.864416809094822
2034,YNL330C,,8.874825464894114,10.919743955609556,9.897284710251835
1920,YMR289W,,8.073782212057177,11.725163194413847,9.899472703235512
1822,YLR230W,13.301101579877956,6.75619774804304,9.69837634197915,9.918558556633384
2143,YNL333W,,11.449059179788842,8.388256670213181,9.91865792500101
210,YBL002W,10.377702154722051,8.524897810793325,10.854574626916952,9.919058197477442
2200,YPL050C,17.229479067609482,5.160239922529447,7.376571141052717,9.922096710397216
1646,YDR091C,12.033950945089659,6.574989138981315,11.160140697759234,9.923026927276736
284,YKL016C,12.066019360056876,9.027806098630963,8.695010828244968,9.929612095644268
1029,YML099C,18.907127052460734,9.381652329484906,1.5014062128698513,9.930061864938496
5235,YNL283C,15.89206630313788,4.356156136532743,9.575569667318765,9.94126403566313
1331,YLR372W,8.37007540143086,8.250073108249888,13.209440662190007,9.943196390623584
1644,YOR004W,,,9.946765899685897,9.946765899685897
3564,YDL128W,9.611503851745162,8.552904041484172,11.677536034057798,9.947314642429044
1885,YLR065C,13.814469776184774,5.9425952457470235,10.127151306559355,9.961405442830385
394,YPL086C,17.73798483550427,6.528555242190303,5.621580775426508,9.962706951040362
4459,YOR017W,,,9.977036004067012,9.977036004067012
3770,YGL099W,12.571799506569661,7.710341924611689,9.673917182708538,9.985352871296628
3793,YPL207W,12.456728751535573,8.072073495930049,9.500333504164493,10.009711917210039
17,YLR127C,,12.995908702014646,7.041996119399663,10.018952410707154
3695,YDR470C,7.096914237565063,,12.949578068513153,10.023246153039107
2933,YKL175W,13.245679236131387,7.585614454316755,9.40696132758323,10.07941833934379
3147,YPL183C,,9.74628749816813,10.461889221461401,10.104088359814765
771,YOR260W,13.316386808439814,8.119673413360507,8.9575751724741,10.131211798091472
577,YNR017W,,12.240139322950007,8.023578103618334,10.13185871328417
31,YBR195C,7.691241354676087,10.003705346664677,12.705326743231094,10.133424481523953
141,YKL196C,15.742242870194797,10.466648200226702,4.223782960385729,10.144224676935744
3958,YMR144W,,,10.153932374618538,10.153932374618538
1235,YNL112W,9.411832615318751,8.859590187056007,12.222658046669915,10.164693616348224
6116,YKL225W,11.881293219754808,10.094686431955745,8.54067331201723,10.172217654575928
4536,YCR051W,14.876481846747335,7.230955539526081,8.411149690657233,10.172862358976884
5115,YNL047C,,7.8996894410745275,12.447396195009489,10.173542818042009
1621,YOR209C,8.102359803357231,10.16697446488072,12.329846308172787,10.19972685880358
5995,YBR103W,12.207100452048875,9.129351432557721,9.263855769469254,10.200102551358617
2566,YEL042W,8.968927205007905,10.450061418237816,11.18223742067251,10.200408681306078
100,YOR370C,,11.967828219826629,8.4425884356879,10.205208327757266
1405,YER006W,7.800412493175582,8.912397873937072,13.910463343649447,10.207757903587366
3189,YPR137W,16.44218891967385,5.786968307990288,8.415251440072925,10.214802889245687
2106,YDR152W,,,10.223762602178933,10.223762602178933
581,YER017C,,9.709783182515201,10.757000916444484,10.233392049479843
2299,YDR120C,16.747062820432728,6.0539442601516225,7.909862795769635,10.236956625451327
2252,YGR128C,15.750310626046158,5.415349356107729,9.552658356917815,10.239439446357233
4793,YBR265W,14.856168723185245,6.237848246370369,9.625786381240376,10.23993445026533
3803,YGL097W,11.486856771751587,7.467040936787378,11.791522351439891,10.248473353326284
5606,YCR050C,,6.327468459218151,14.196662752593928,10.26206560590604
1382,YPL053C,,9.326673856921184,11.200986220535656,10.26383003872842
490,YGL216W,25.42681386892681,3.8722752009410573,1.503865594306174,10.267651554724681
5146,YJR001W,16.59490614311906,6.744952421688378,7.4848277304348985,10.274895431747446
4500,YCL055W,,,10.282668964749833,10.282668964749833
4521,YML119W,,,10.28363860479683,10.28363860479683
418,YPL243W,14.196308864870051,4.878660663499683,11.844628233967164,10.306532587445632
3165,YBR028C,,10.696813714209664,9.916322990551837,10.30656835238075
1569,YMR305C,,,10.31248261447154,10.31248261447154
2185,YDL031W,,9.834752083171272,10.803427157725197,10.319089620448235
1721,YNL258C,9.014152403330694,6.93919831258074,15.03734715917155,10.33023262502766
2099,YDL213C,,10.29192171940866,10.37339197923174,10.3326568493202
3730,YML030W,,8.421276276654279,12.260047433510552,10.340661855082416
4725,YBR104W,20.150097087363587,4.094719757615599,6.817149880911616,10.353988908630269
1495,YNL141W,15.893012579188234,5.14346146685049,10.047998071634074,10.361490705890931
5916,YCL005W,17.22988455160604,4.710494124615001,9.161071593882905,10.367150090034649
5318,YJR147W,19.639932785752062,3.9561977586187855,7.545724549640646,10.380618364670498
648,YJR068W,15.796074772337517,6.819200073630792,8.526963953418631,10.380746266462312
1956,YML060W,,9.0919272310685,11.684420691399197,10.388173961233848
709,YML046W,,8.264977231306247,12.523127985843812,10.39405260857503
1187,YLR056W,12.3858966020654,6.800817675426089,12.070026740281897,10.41891367259113
4315,YDR434W,,,10.419964890536434,10.419964890536434
5647,YDR375C,,,10.420636181820594,10.420636181820594
5291,YMR119W,,,10.46655621940951,10.46655621940951
508,YLR055C,15.862935281868195,5.796901908375626,9.744497224450969,10.46811147156493
1386,YKL030W,13.395107679251996,7.259194877183542,10.764051812073207,10.472784789502915
527,YGR261C,13.819510768082232,8.054021210338272,9.551247568385387,10.474926515601963
1063,YDL056W,5.311414732700157,16.778240047716437,9.353446357424277,10.481033712613623
1924,YPL179W,11.8449453297258,6.43942780124174,13.202952590477178,10.495775240481573
2673,YDR044W,,10.56644203378691,10.442484456263848,10.504463245025379
420,YML105C,13.556099958221886,11.331128199564835,6.675226711683663,10.520818289823461
2952,YCR090C,,7.77187507073735,13.281942363983706,10.526908717360527
95,YLR200W,16.58047477610896,8.326343745819582,6.704775854916609,10.53719812561505
995,YEL037C,,11.89684390638674,9.186079699844926,10.541461803115833
1539,YLR449W,8.341141133295654,11.484447306216083,11.804147295316577,10.543245244942772
4189,YGL082W,10.768703016521673,7.108491765719494,13.755935283084366,10.544376688441846
2773,YML081W,,,10.568896072353459,10.568896072353459
2155,YDL206W,,,10.57360794887057,10.57360794887057
1935,YPR009W,9.831326940352488,10.14587540826932,11.750315622559517,10.57583932372711
691,YNR011C,,14.414536789835553,6.766728120275592,10.590632455055573
4086,YBR073W,13.889620432328442,8.620485381396609,9.264160906580363,10.591422240101805
3938,YDR100W,3.3512685253353873,11.883095220470524,16.56818728128948,10.60085034236513
938,YKR085C,18.899675681997813,5.658966602008205,7.255775720877098,10.604806001627706
4298,YOL146W,,10.532079496528098,10.67785954939199,10.604969522960044
3270,YIL030C,14.823033261917278,6.939599747849459,10.052708569203984,10.605113859656909
6079,YHL050C,16.633849753761563,4.578080746349359,,10.605965250055462
4501,YOR088W,10.73281190216845,6.856665585269124,14.246958609207255,10.612145365548276
5007,YBR260C,16.34218918062385,7.418277825966214,8.123721635484081,10.628062880691383
1462,YPL211W,11.621273755311437,9.065266407773015,11.206980308610241,10.631173490564898
4964,YNL238W,16.727405778176394,5.216549869349197,9.954323542333636,10.632759729953076
2399,YPR060C,,7.290148458708285,13.980834682383419,10.635491570545852
4728,YDR047W,12.129620835402571,7.978671373589323,11.798960766552838,10.635750991848244
790,YPR041W,22.15827651867372,5.828291407933699,3.9333398538315243,10.639969260146314
6018,YHR214W,22.221096546548495,3.85015623877502,5.9010228708221675,10.657425218715227
5806,YCL022C,15.64564669598096,4.757191165026157,11.610559877791237,10.671132579599451
2179,YDR101C,13.784451704953797,,7.597999463600098,10.691225584276948
1651,YDR396W,,,10.69477432709938,10.69477432709938
238,YLR321C,,,10.704683871320974,10.704683871320974
1025,YIL106W,22.542540204133537,5.537088142964895,4.044184836980749,10.707937728026394
2697,YGR200C,10.444648669143668,9.506593983404123,12.189206827676907,10.7134831600749
1767,YDL148C,14.220113801855573,8.645755809523328,9.301430386304718,10.722433332561208
4723,YER118C,14.271576930930868,9.529452023701642,8.37140205610357,10.72414367024536
2472,YOL124C,,12.307403673277035,9.143802608078543,10.725603140677789
690,YGL120C,13.650747233806719,11.375849409888746,7.1573267911294,10.727974478274954
1904,YLR017W,12.382416530292076,8.332220790382957,11.480169674967817,10.73160233188095
4167,YOR222W,,6.871964360369587,14.606748411421338,10.739356385895462
6141,YGR096W,,14.264403189570785,7.244387475601193,10.75439533258599
3272,YNL004W,15.483884941665798,7.30686422035759,9.477191446430137,10.755980202817844
1650,YCR043C,,7.490406174338807,14.069821674691063,10.780113924514936
1452,YML022W,,7.458063493742465,14.111213297626392,10.784638395684429
2072,YMR300C,18.66305193867007,6.298045266487454,7.4538059806970605,10.804967728618195
1094,YGR104C,10.617891635270011,10.860901360418252,10.969734054320739,10.816175683336335
1411,YNL066W,17.018456653847554,5.514116105774676,9.920487343540762,10.81768670105433
4379,YJR099W,10.888291722327628,8.820509884975921,12.747286930435042,10.818696179246198
1007,YGL090W,9.593463878828077,,12.059668453641171,10.826566166234624
3878,YNL124W,21.570503254492767,4.815720394114307,6.115385996879858,10.833869881828976
173,YGR082W,9.31240198713738,,12.365511324297705,10.838956655717542
3171,YNL087W,11.117688160371369,9.280207958919565,12.149363360838969,10.849086493376634
3716,YNL219C,11.995372661929204,,9.703604063287644,10.849488362608424
1258,YGR069W,,,10.86165347344856,10.86165347344856
1209,YLR359W,9.870462303594984,7.945035177460528,14.7744640457809,10.86332050894547
2232,YKL029C,10.916258002783316,12.742686462382661,8.968002553680952,10.875649006282309
2414,YNL217W,15.505316548164998,7.179229062880995,9.952344336500548,10.878963315848848
2542,YNL075W,18.119806975374182,6.1481859896962,8.370023960899818,10.879338975323401
681,YHR062C,12.192522824521014,11.301045181624707,9.151231668346611,10.881599891497444
389,YBL014C,,,10.886193251550665,10.886193251550665
4290,YKR038C,,,10.89074529754081,10.89074529754081
1441,YBL028C,12.297316216977165,,9.504269517105854,10.90079286704151
350,YNR045W,13.134912553179996,11.704258294720752,7.887766427106863,10.908979091669202
3356,YPL128C,19.962735553713504,5.077911990691302,7.703741241581321,10.914796261995376
4572,YGR221C,11.722675451265472,,10.175189870804466,10.94893266103497
104,YCR034W,11.782133029717773,12.981337971230042,8.151616939876865,10.971695980274895
3039,YBR267W,19.132084473793032,3.1141422152056344,10.702738966558103,10.982988551852257
6025,YCL049C,13.10396308110407,9.23109689468407,10.625574132761464,10.986878036183201
2661,YBR004C,,13.04049793286376,8.936191291612104,10.988344612237931
364,YPR010C,17.729587486918447,8.769134309703853,6.471431584263307,10.990051126961868
2088,YBR003W,,5.971665750836742,16.01205633017387,10.991861040505306
3288,YBL067C,,13.138305240958603,8.848424945296353,10.993365093127478
4870,YMR238W,14.087273081933464,6.513424342205493,12.467315671400156,11.022671031846372
3410,YMR011W,,,11.022701281797508,11.022701281797508
5285,YDR352W,,8.958608273761719,13.103706434606616,11.031157354184167
58,YJL008C,10.970149693669777,15.552603003756456,6.5778018845361315,11.033518193987454
6146,YLR464W,18.002431942126204,,4.073249713260448,11.037840827693326
1847,YIL093C,17.18399144228269,4.182003511864128,11.756424769782127,11.04080657464298
2505,YPL266W,15.486149765249644,9.16732191714587,8.481087050756901,11.044852911050805
2995,YGL171W,10.230103422196853,9.826898226992036,13.113281118318204,11.056760922502365
1271,YML126C,14.562957537825179,5.550942392123233,13.06819158348842,11.06069717114561
468,YKL079W,15.771164826030978,7.350070959156699,10.066652429908784,11.062629405032153
3456,YNL180C,,,11.062964597167625,11.062964597167625
650,YNL290W,16.768476308382365,7.03181943737167,9.409176447077002,11.069824064277013
4056,YNR027W,,4.992193095351445,17.16115458907115,11.076673842211298
2830,YGR189C,14.191905150979021,8.940165209524146,10.105537422886803,11.079202594463323
5981,YMR017W,,14.674832690198357,7.505340832553177,11.090086761375767
3161,YKL165C,,,11.109803478839293,11.109803478839293
1157,YDL055C,9.165684478162413,11.482856603912806,12.738192386996023,11.128911156357082
5134,YDR213W,,6.587059890382892,15.671486367609662,11.129273128996276
2786,YGL111W,12.847191814841047,7.947414470834945,12.609640669569648,11.13474898508188
1096,YPL129W,17.450142090920465,6.459525468649319,9.542946212103088,11.15087125722429
94,YNL153C,18.79223821881732,8.000092779382962,6.693115876582793,11.161815624927693
3989,YHR197W,18.5297076736001,6.003729503656515,8.972650313559415,11.168695830272009
296,YDR194C,11.440891566050995,5.52166906685356,16.55183800809352,11.171466213666024
768,YPL237W,13.694682598963293,9.394165405140889,10.445609852422663,11.178152618842281
1973,YLR007W,,9.727350977527035,12.6603679865699,11.193859482048467
4181,YDR234W,11.843710314840889,10.609717026954232,11.149607029152834,11.20101145698265
52,YJR064W,15.3210531089936,10.972581156767228,7.375493792996451,11.223042686252427
4471,YJL115W,17.70160900919435,7.306934859335177,8.671797107424158,11.226780325317895
6088,YBR300C,,,11.234189494565351,11.234189494565351
1893,YLL009C,,5.478528103574886,16.992388351479544,11.235458227527214
1951,YPL063W,11.918517010560404,7.2577103670768475,14.54137747619609,11.239201617944445
3390,YDL099W,,10.132771058851471,12.359886262293754,11.246328660572612
1093,YOL135C,,6.746266692958724,15.752015951747381,11.249141322353053
624,YEL032W,21.158237608753037,6.507256999316721,6.100661035957866,11.255385214675874
3139,YPL013C,17.481926611372625,6.06423517118366,10.232011778290934,11.259391186949074
4083,YOR304W,11.048584191427794,,11.538582685774749,11.29358343860127
3766,YOL070C,15.350992583172648,9.91074617233543,8.6206161027408,11.294118286082957
4426,YOR026W,18.126759306245326,7.062088176620669,8.702357584187435,11.297068355684479
4605,YOR080W,11.719633156405859,7.453008599863725,14.743309413778329,11.305317056682638
3879,YLL035W,,7.982324663137925,14.630286509129762,11.306305586133844
4552,YOR229W,16.39381067626513,7.243538077439267,10.302417061916382,11.313255271873592
477,YOR058C,14.870295668503655,11.527308108236394,7.561290769261973,11.319631515334008
635,YJR006W,12.80623373811525,9.407672418430575,11.751580533725567,11.32182889675713
1160,YMR307W,10.898254939083547,10.06395494026413,13.006070420698904,11.322760100015527
4027,YMR161W,8.886558184250276,14.419677046012422,10.692424644366126,11.332886624876275
3883,YMR212C,14.826097054337145,7.962931781531099,11.222560684794622,11.337196506887622
1106,YOR254C,13.450455562180485,9.499356277041189,11.098063184481175,11.349291674567617
4524,YDR390C,21.174218012867595,5.873217897214132,7.049427869475413,11.36562125985238
2721,YDL153C,15.392033455337192,10.100121823688225,8.606794527180892,11.36631660206877
2463,YGR054W,12.723813277753132,7.602416261413934,13.778702320952384,11.368310620039816
2654,YMR272C,16.829749199118048,7.2891684766201505,10.028392743570096,11.382436806436099
4784,YOL130W,,15.31983712284545,7.446712776365501,11.383274949605475
2558,YPL163C,18.129132130017016,6.887180228400099,9.162749757387429,11.39302070526818
4671,YBR077C,11.765287219835303,7.070520798809331,15.37354873951436,11.403118919386332
44,YPL204W,20.177762397402738,5.746836753970853,8.305021693780446,11.409873615051346
4865,YNL314W,,5.915464272761226,16.94599862089547,11.430731446828348
3934,YLR154C,,,11.433571720811571,11.433571720811571
5925,YGL185C,,4.827768589760481,18.066857562710783,11.447313076235632
4944,YCR047C,19.77153441770905,6.657915542025362,7.913779189580388,11.447743049771601
4753,YBR271W,16.00906206188868,4.621474805074042,13.745878722814185,11.458805196592301
2018,YKL216W,11.96184698338785,9.372197414475615,13.053038229346903,11.46236087573679
4998,YOR025W,22.760441782933476,3.759063246938171,7.884490543696376,11.467998524522676
633,YPR175W,,12.535800682052374,10.406396654673394,11.471098668362885
2549,YDR187C,14.60404263498051,6.144638970524308,13.669689777657647,11.472790461054155
1571,YOL012C,10.44509878558089,9.079949095728738,14.96328695321321,11.496111611507613
963,YDR322W,,,11.510921263925129,11.510921263925129
2013,YOR294W,20.623686433303412,4.44036097208791,9.46941917136468,11.511155525585332
2671,YKR056W,19.669315990011377,5.246472844863304,9.635029324864895,11.516939386579859
4691,YGR014W,10.644152383794442,16.357258530118717,7.616161773890348,11.539190895934503
1970,YLR285W,16.704525288763218,7.006135872083943,10.914139284705406,11.541600148517523
5474,YBR281C,10.665866537570325,,12.419317880136726,11.542592208853526
1312,YML125C,7.25778820279302,,15.834278502574548,11.546033352683784
2696,YOR091W,20.97652916010798,6.044540190910523,7.618785247412263,11.546618199476923
165,YHR158C,8.72183077461942,16.177980102016033,9.793379383801723,11.564396753479059
475,YOR272W,17.45353145341568,6.398447304356273,10.875510642195344,11.5758297999891
478,YMR138W,,,11.583277002184607,11.583277002184607
